Code LPP;Libellé;Tarif;Prix unitaire réglementé;Date début validité;Date fin validité
2120725;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RELEVEUR DE PIED DE SERIE,PERFORM HEALTH;4.0;0.0;08/08/2013;06/07/2023
2187439;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE ARTICULEE SANS CHAUSSURES,NEUT;0.0;0.0;01/08/2009;06/07/2023
2144980;COR. ORTHO., MAIN, ATTELLE DIGITALE, EXTENSION TYPE CAPENER,PERFORM HEALTH;0.0;0.0;01/01/2023;06/07/2023
2156864;COR. ORTHO., MAIN, ATTELLE DIGITALE, EXTENSION ASSISTEE,PERFORM HEALTH;0.0;0.0;01/08/2009;06/07/2023
2122776;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE MP, FLEXION,PRIM;0.0;0.0;01/08/2009;06/07/2023
2197159;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE ARTICULEE,AMA SANTE;0.0;0.0;01/08/2009;06/07/2023
2172449;VETEMENT COMPRESSIF, CHAUSSETTE HAUTE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2199968;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RIGIDE SANS CHAUSSURE,MAYZAUD;0.0;0.0;01/08/2009;06/07/2023
2285099;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2260691;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2240850;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2253834;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2245941;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2242760;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/02/2020;06/07/2023
2270583;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2291480;OPTIQUE, VERRE NEUTRE DE CLASSE A FABRIQUE VERRE;6.0;0.0;01/01/2020;06/07/2023
2299925;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2297530;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/01/2020;06/07/2023
2297263;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2295525;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2293555;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2293414;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2292277;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2292053;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2291674;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/01/2020;06/07/2023
2291065;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2288695;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/03/2020;06/07/2023
2288502;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2288353;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/02/2020;06/07/2023
2286800;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2284697;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2282920;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2281598;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/02/2020;06/07/2023
2279650;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2276048;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2269692;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2269516;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2268505;OPTIQUE, VERRE NEUTRE DE CLASSE B LUNETTE PR TOUS;9.75;0.0;01/01/2020;06/07/2023
2267552;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2267492;OPTIQUE, VERRE NEUTRE DE CLASSE B LUNETTE PR TOUS;5.13;0.0;01/03/2020;06/07/2023
2266989;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2265412;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/01/2020;06/07/2023
2264803;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2264401;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2263494;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/02/2020;06/07/2023
2262678;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2259340;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2258895;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2257750;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2257447;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/02/2020;06/07/2023
2256420;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/01/2020;06/07/2023
2255856;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/02/2020;06/07/2023
2251924;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2249152;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2247041;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/02/2020;06/07/2023
2243920;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/01/2020;06/07/2023
2243623;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2241742;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2241529;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2241162;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2240323;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2237947;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2234788;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2234044;OPTIQUE, MONTURE ADULTE DE CLASSE B,BELLOSGUARDO;5.13;0.0;01/02/2020;06/07/2023
2234021;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/01/2020;06/07/2023
2233033;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2230750;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2229824;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2229155;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2226926;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/03/2020;06/07/2023
2226910;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2225329;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/02/2020;06/07/2023
2224778;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;4.75;0.0;01/01/2020;06/07/2023
2224732;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/01/2020;06/07/2023
2224287;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/02/2020;06/07/2023
2222176;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2222118;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2220088;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2219062;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2218849;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2218542;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2217809;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/03/2020;06/07/2023
2215503;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2215213;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/01/2020;06/07/2023
2214515;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/03/2020;06/07/2023
2213711;OPTIQUE, VERRE NEUTRE DE CLASSE A NEOLENS;5.13;0.0;01/01/2020;06/07/2023
2212025;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2211190;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/02/2020;06/07/2023
2210983;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/01/2020;06/07/2023
2210434;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2210109;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/01/2020;06/07/2023
2209460;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2208756;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/01/2020;06/07/2023
2208064;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/03/2020;06/07/2023
2205321;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2203948;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;5.13;0.0;01/03/2020;06/07/2023
2203486;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEHACH;9.0;0.0;01/01/2020;06/07/2023
2202430;OPTIQUE, MONTURE ADULTE DE CLASSE B,LA BETE FEROCE;5.13;0.0;01/03/2020;06/07/2023
2200335;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD IN ITALY;5.13;0.0;01/02/2020;06/07/2023
2222124;OPTIQUE, MONTURE ENFANT DE CLASSE A,BRANDEYES;9.0;0.0;01/01/2020;06/07/2023
2276870;OPTIQUE, MONTURE ADULTE DE CLASSE B,LUNET. VILLEROY;5.13;0.0;01/02/2020;06/07/2023
2264861;HANCHE, TIGE ANATOMIQUE, COL INCLUS, CIMENTEE,GRP BIOIMPIANTI;7.56;0.0;07/07/2023;31/08/2025
2247905;OPTIQUE, PRISME INCORPORE ENFANT. QUELLE QUE SOIT LA PUISSANCE,BOLD;0.0;0.0;01/01/2020;06/07/2023
2254242;OPTIQUE, MONTURE ADULTE DE CLASSE B,FDC;5.13;0.0;01/02/2020;06/07/2023
2295815;OPTIQUE, MONTURE ENFANT DE CLASSE A,EYEVAN EUROPE;9.0;0.0;01/01/2020;06/07/2023
2285136;OPTIQUE, MONTURE ENFANT DE CLASSE A,LUCELINE;9.0;0.0;01/01/2020;06/07/2023
2297866;OPTIQUE, MONTURE ENFANT DE CLASSE B,MAD DISTRIB;5.13;0.0;01/02/2020;06/07/2023
2232855;MAT. AMBLYOPIE, SYSTEME DE REEDUCATION, BTE DE 20, PETITE TAILLE,3M FRANCE;3.67;0.0;05/04/2017;06/07/2023
2202305;OPTIQUE, MONTURE ADULTE DE CLASSE B,ASART;5.13;0.0;01/01/2020;06/07/2023
2297926;OPTIQUE, MONTURE ADULTE DE CLASSE B,FONDA;5.13;0.0;01/02/2020;06/07/2023
2256790;OPTIQUE, MONTURE ADULTE DE CLASSE A,SOCODEIX;7.62;0.0;08/09/2003;06/07/2023
2238958;OPTIQUE, MONTURE ADULTE DE CLASSE B,BARABAN;5.13;0.0;01/02/2020;06/07/2023
2221745;OPTIQUE, MONTURE ENFANT DE CLASSE B,KEY OPTICAL;0.0;0.0;01/01/2021;06/07/2023
2227908;OPTIQUE, MONTURE ADULTE DE CLASSE B,KRISTAL ID;5.13;0.0;01/01/2020;06/07/2023
2297910;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;1.45;0.0;01/01/2020;06/07/2023
2296803;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.0;0.0;01/01/2020;06/07/2023
2287514;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;5.25;0.0;01/01/2020;06/07/2023
2286118;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.0;0.0;01/01/2020;06/07/2023
2282913;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.0;0.0;01/01/2020;06/07/2023
2279934;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.0;0.0;01/01/2020;06/07/2023
2277266;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;6.75;0.0;01/01/2020;06/07/2023
2274730;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;9.75;0.0;01/01/2020;06/07/2023
2274380;OPTIQUE, MONTURE ADULTE DE CLASSE B,BEHACH;4.75;0.0;01/01/2020;06/07/2023
2272748;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;8.0;0.0;01/01/2020;06/07/2023
2267240;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;6.0;0.0;01/01/2020;06/07/2023
2264884;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;6.0;0.0;01/01/2020;06/07/2023
2263287;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;3.75;0.0;01/01/2020;06/07/2023
2260509;OPTIQUE, MONTURE ADULTE DE CLASSE B,BEHACH;4.75;0.0;01/01/2020;06/07/2023
2258406;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;6.75;0.0;01/01/2020;06/07/2023
2254911;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;4.25;0.0;01/01/2020;06/07/2023
2254727;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;9.75;0.0;01/01/2020;06/07/2023
2254584;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;4.25;0.0;01/01/2020;06/07/2023
2252177;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.0;0.0;01/01/2020;06/07/2023
2249229;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.0;0.0;01/01/2020;06/07/2023
2248030;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.05;0.0;01/01/2020;06/07/2023
2245875;OPTIQUE, MONTURE ADULTE DE CLASSE B,DABRACH;7.5;0.0;01/01/2020;06/07/2023
2245190;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;5.0;0.0;01/01/2020;06/07/2023
2244203;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.5;0.0;01/01/2020;06/07/2023
2243511;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;7.5;0.0;01/01/2020;06/07/2023
2241392;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;5.13;0.0;01/02/2020;06/07/2023
2241009;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;5.0;0.0;01/01/2020;06/07/2023
2238823;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.25;0.0;01/01/2020;06/07/2023
2238444;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;3.75;0.0;01/01/2020;06/07/2023
2236586;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;1.02;0.0;01/01/2020;06/07/2023
2236362;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.75;0.0;01/01/2020;06/07/2023
2236066;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.3;0.0;01/01/2020;06/07/2023
2235977;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;6.0;0.0;01/01/2020;06/07/2023
2234475;OPTIQUE, MONTURE ADULTE DE CLASSE B,DABRACH;6.5;0.0;01/01/2020;06/07/2023
2234334;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;1.7;0.0;01/01/2020;06/07/2023
2234050;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.25;0.0;01/01/2020;06/07/2023
2232648;OPTIQUE, MONTURE ADULTE DE CLASSE B,DABRACH;5.13;0.0;01/02/2020;06/07/2023
2231258;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;5.25;0.0;01/01/2020;06/07/2023
2231235;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.75;0.0;01/01/2020;06/07/2023
2229362;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;9.75;0.0;01/01/2020;06/07/2023
2228931;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.0;0.0;01/01/2020;06/07/2023
2228411;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;1.7;0.0;01/01/2020;06/07/2023
2225648;OPTIQUE, MONTURE ADULTE DE CLASSE B,DABRACH;6.5;0.0;01/01/2020;06/07/2023
2223626;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.13;0.0;01/03/2020;06/07/2023
2223394;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;9.0;0.0;01/01/2020;06/07/2023
2221917;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.05;0.0;01/01/2020;06/07/2023
2221604;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;1.15;0.0;01/01/2020;06/07/2023
2220384;OPTIQUE, MONTURE ADULTE DE CLASSE B,BEHACH;1.02;0.0;01/01/2020;06/07/2023
2218950;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.05;0.0;01/01/2020;06/07/2023
2218559;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;3.75;0.0;01/01/2020;06/07/2023
2217525;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;3.75;0.0;01/01/2020;06/07/2023
2217376;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.45;0.0;01/01/2020;06/07/2023
2216885;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.45;0.0;01/01/2020;06/07/2023
2216359;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;9.5;0.0;01/01/2020;06/07/2023
2215957;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;7.5;0.0;01/01/2020;06/07/2023
2215905;OPTIQUE, MONTURE ENFANT DE CLASSE A,TECHNOP;9.0;0.0;01/01/2020;06/07/2023
2214840;OPTIQUE, MONTURE ADULTE DE CLASSE B,BEHACH;1.02;0.0;01/01/2020;06/07/2023
2210635;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;8.0;0.0;01/01/2020;06/07/2023
2210061;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.05;0.0;01/01/2020;06/07/2023
2209342;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;1.3;0.0;01/01/2020;06/07/2023
2209193;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;7.5;0.0;01/01/2020;06/07/2023
2203871;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;1.18;0.0;01/01/2020;06/07/2023
2203316;OPTIQUE, MONTURE ADULTE DE CLASSE B,NOVA AVENTUR;5.13;0.0;01/02/2020;06/07/2023
2201814;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;5.25;0.0;01/01/2020;06/07/2023
2299196;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;9.75;0.0;01/01/2020;06/07/2023
2295175;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;7.5;0.0;01/01/2020;06/07/2023
2293390;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;4.5;0.0;01/01/2020;06/07/2023
2292544;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;9.0;0.0;01/01/2020;06/07/2023
2288293;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;6.0;0.0;01/01/2020;06/07/2023
2284071;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;9.75;0.0;01/01/2020;06/07/2023
2268273;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;4.75;0.0;01/01/2020;06/07/2023
2266080;OPTIQUE, MONTURE ADULTE DE CLASSE B,CARADEC PATRICE;5.13;0.0;01/02/2020;06/07/2023
2261087;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;6.0;0.0;01/01/2020;06/07/2023
2256910;OPTIQUE, MONTURE ADULTE DE CLASSE A,MINCHE;9.0;0.0;01/01/2020;06/07/2023
2255520;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;1.3;0.0;01/01/2020;06/07/2023
2238409;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;6.0;0.0;01/01/2020;06/07/2023
2234357;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC QUI BOUGE;4.5;0.0;01/01/2020;06/07/2023
2234245;OPTIQUE, MONTURE ADULTE DE CLASSE A,MINCHE;9.0;0.0;01/01/2020;06/07/2023
2229209;OPTIQUE, MONTURE ADULTE DE CLASSE A,MINCHE;9.0;0.0;01/01/2020;06/07/2023
2224270;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;8.0;0.0;01/01/2020;06/07/2023
2217229;OPTIQUE, MONTURE ADULTE DE CLASSE A,GROUP PHARMA FR;7.5;0.0;01/01/2020;06/07/2023
2204563;OPTIQUE, MONTURE ADULTE DE CLASSE A,INTRATECH;7.5;0.0;01/01/2020;06/07/2023
2201754;OPTIQUE, MONTURE ENFANT DE CLASSE A,THEMY;7.5;0.0;01/01/2020;06/07/2023
2272398;OPTIQUE, MONTURE ADULTE DE CLASSE A,MINCHE;7.5;0.0;01/01/2020;06/07/2023
2256560;OPTIQUE, MONTURE ADULTE DE CLASSE A,MINCHE;9.0;0.0;01/01/2020;06/07/2023
2253248;OPTIQUE, VERRE NEUTRE DE CLASSE A MAUI JIM;5.0;0.0;01/01/2020;06/07/2023
2247093;OPTIQUE, MONTURE ADULTE DE CLASSE A,MINCHE;1.15;0.0;01/01/2020;06/07/2023
2237829;OPTIQUE, VERRE NEUTRE DE CLASSE A MAUI JIM;1.15;0.0;01/01/2020;06/07/2023
2237775;OPTIQUE, VERRE NEUTRE DE CLASSE A MAUI JIM;7.5;0.0;01/01/2020;06/07/2023
2275847;OPTIQUE, VERRE NEUTRE DE CLASSE A MAUI JIM;1.15;0.0;01/01/2020;06/07/2023
2204066;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIQUE RIVALIN;0.0;0.0;08/09/2003;06/07/2023
2264223;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIQUE RIVALIN;5.13;0.0;01/01/2020;06/07/2023
2222408;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIQUE RIVALIN;1.0;0.0;01/03/2020;13/12/2018
2267397;OPTIQUE, MONTURE ENFANT DE CLASSE A,MARIUS MOREL;7.62;0.0;08/09/2003;06/07/2023
2267641;OPTIQUE, MONTURE ADULTE DE CLASSE A,AUDIO VISION;9.0;0.0;01/01/2020;06/07/2023
2287862;OPTIQUE, VERRE NEUTRE DE CLASSE A,ALIZES OPTIQUE;6.0;0.0;01/01/2020;06/07/2023
2263927;OPTIQUE, VERRE NEUTRE DE CLASSE A FABRIQUE VERRE;5.13;0.0;01/03/2020;06/07/2023
2227920;OPTIQUE, MONTURE ADULTE DE CLASSE B,OCHI DISTRIB;5.13;0.0;01/02/2020;06/07/2023
2293957;OPTIQUE, MONTURE ADULTE DE CLASSE B,PM FROST;5.13;0.0;01/02/2020;06/07/2023
2312927;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,STARKEY FRANCE;1.5;0.0;01/01/2021;06/07/2023
2306832;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,STARKEY FRANCE;0.0;0.0;01/01/2021;06/07/2023
2357338;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,STARKEY FRANCE;0.0;0.0;01/01/2021;06/07/2023
2356907;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,WIDEX;1.5;0.0;01/01/2021;06/07/2023
2332976;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,WIDEX;1.5;0.0;01/01/2021;06/07/2023
2356882;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,WIDEX;1.5;0.0;01/01/2021;06/07/2023
2317149;CANULE TRACHEALE PARLANTE A CLAPET, EN CHLORURE DE POLYVINYLE,TELEFLEX MED;0.0;0.0;08/09/2003;06/07/2023
2325120;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE,GN HEARING SAS;0.0;0.0;01/01/2021;06/07/2023
