Nom_pharmacie;Adresse;Code_postal;Ville;Telephone
F690053509;431;69740;69277;
F54001694626102024;220;54700;54431;0383808080
F370013831;34;37300;37122;
F94001013509062014;17;94200;94041;0146720339
F13002265001052015;201;13009;13209;0491226854
F97020517501072018;;97211;97220;0596626010
F91001206102062022;38;91130;91521;0169066778
F69002015101122020;43;69005;69385;0478259357
F44001370401072022;16;44000;44109;0240760114
F69001175401072023;8;69510;69176;0478052255
F29001315007012019;2;29800;29103;0298850014
F37000842701082012;28;37000;37261;0247056520
F83000569001012026;352;83300;83050;0494681351
F34079336301122016;3;34110;34108;0467486678
F38000643729072024;2;38000;38185;0476419273
F06001307501102016;;06600;06004;0493335571
F18000326119122025;;18500;18141;0248573004
F970412540;11;97410;97416;0182886196
F80001246001122024;1495;80500;80625;0322781079
F750300121;2;75007;75107;0140611100
F76001643601022015;31;76120;76322;0235694046
F59003305601092011;25;59470;59663;03 28 65 60 16
F44001442101072016;2;44100;44109;0240732105
F92001639113022023;20;92240;92046;
F2B000265301012024;;20200;2B033;0967094943
F51002239501032020;1;51300;51649;0326740923
R10100000548062;4;33000;33063;
F76001596616012017;;76870;76295;0235909523
F340032440;63;34070;34172;0411938454
F440055812;;44850;44028;0810003716
F490024254;8;49070;49020;
F45000479101072025;17;45120;45068;0238852281
F10000254211092025;;10250;10261;0325384034
F41000305709012026;;41160;41154;
F16001063316112025;78;16430;16026;
F340029651;2;34420;34336;
F06001814001022024;7;06300;06088;0493856447
F130047194;41;13011;13211;
F970111704;127;97122;97103;0590920930
F71000324501092014;95;71100;71076;0385430406
F180000424;;18021;18033;0248578800
F74000648101112023;128;74340;74258;0450344010
F93001396601092023;1;93110;93064;0145281289
F03000264601042021;59;03800;03118;0470900128
F940170012;26;94003;94028;0145170570
F13001267707082021;21;13220;13026;0442798834
F68001397601112023;25;68120;68256;0389521325
F920000635;10;92130;92040;0146331100
F57002079201072024;98;57180;57666;0382885778
F63000297014032016;;63970;63026;0473793800
F85001495201102024;1;85590;85082;0251573010
F52000117301102024;48;52000;52121;0325031229
F72001392922122020;39;72450;72165;0243766275
F68000898406032023;3;68470;68151;0389387267
F33004024701122018;23;33390;33058;0557421179
F02000314101042018;40;02300;02173;0323520730
F56001679201102017;16;56590;56069;0297868168
F38001027215122022;110;38550;38425;
F01000555126062023;190;01750;01370;0385380161
F380029108;21;38170;38485;
F76001588302052018;13;76340;76278;0235937035
F02001154001022016;2;02200;02722;0323592238
F930300082;40;93170;93006;0148977200
F59003126601011999;;59300;59606;0327466550
F620024208;1500;62570;62423;0321951144
F770021756;11;77176;77445;0164895188
F61078606301072020;11;61200;61006;0233670446
F69001483201022020;172;69100;69266;0478848786
F780000352;72;78110;78650;0130158000
F07000301701042019;54;07340;07172;0475673291
F62000507429122025;;62120;62014;0321390097
F36000167101042015;;36000;36044;0254340374
F59001438715012019;119;59220;59172;0327440050
F940028665;;94400;94081;
F740016258;8;74960;74010;0450056452
F47001148715012026;156;47500;47185;
F06000567501072024;305;06250;06085;0493900010
F69001533402122019;29;69100;69266;0478846836
F29001401812112019;11;29000;29232;0298903678
F770026383;14;77990;77291;0171587030
F70000141508072018;4;70800;70168;0384498357
F57002077611012015;10;57180;57666;0382341424
R10000001538381;1;91160;91345;
F77000904101092021;81;77550;77296;
F85001582701102024;61;85100;85194;0251320429
F64001318101012023;;64480;64547;0559931490
F95001187405012015;6;95310;95572;0134640446
F93000873506081990;51;93220;93032;0143814065
F29001263201022023;27;29000;29232;0298550130
F17001384101042022;5;17000;17300;0546412962
F76002168301042025;1;76310;76552;0235463845
F930300124;02;93260;93045;0148188600
F240016675;;24430;24256;0553086850
F910000298;159;91160;91345;0164543333
F62001414201012021;1;62250;62560;0321928321
F01000588201022022;;01710;01419;0450412031
F56001772508012018;5;56600;56098;0297760991
F65000310601072019;135;65200;65320;0562915064
F40000811601072022;299;40310;40102;0558449011
F19000862308042024;10;19360;19123;0555922827
F37000744501022025;20;37600;37218;0247947207
F91000692301122020;100;91100;91174;0160881575
F34079574902062025;206;34200;34301;
F810101444;;81100;81065;0563718888
F59001130013052012;180;59235;59071;0320342013
F42000706415052022;13;42000;42218;0477323398
R10000001501491;;58800;58083;
F08000367601112015;2;08200;08174;0324291745
F540010568;17;54506;54547;0383444342
F42000602502032018;;42230;42189;0477906854
F330061979;71;33600;33318;0556993232
F62000516501082024;;62164;62025;03 21 32 60 68
F13003202215102024;43;13090;13001;0442233356
F76001617015112015;82;76220;76312;0232895500
F59001950110092024;15;59167;59327;0327804238
F45000850301022021;22;45290;45229;0238976008
F88000385001052022;1;88300;88321;0329940884
F940300379;48;94100;94068;0149767640
F750150377;95;75016;75116;0140712424
F35002177001072005;2;35000;35238;0299304494
F310781067;15;31076;31555;0561773400
F08000871701122017;33;08200;08409;0324290716
F97010644901052020;6;97139;97101;0590822983
F34079423901102022;795;34070;34172;0467404004
F13002453231102017;27;13014;13214;0491673060
F59001810701112021;195;59320;59286;0320073794
F540000296;;54701;54431;0383802003
F17001598618072022;65;17430;17449;0546887032
F03000306501012017;54;03510;03173;
F95000828401052017;2;95530;95257;0134501530
F80000920101062018;;80480;80261;0322953270
F13002202324122022;94;13008;13208;0491733372
F170780621;3;17110;17333;0546050794
F950047662;69;95700;95527;0130181830
F80000707213082018;8;80410;80182;
F64000916301082019;;64500;64189;0559472156
F14001034901012022;113;14100;14366;0231620167
F75001561223082002;8;75009;75109;0147705843
F18000183601012020;114;18000;18033;0248481940
F95001111415042024;11;95300;95500;
F28000482101052020;59;28160;28424;0237960562
F06001511201112020;21;06000;06088;0493884225
F57001974531052021;47;57570;57588;0382830077
F75000966411012021;20;75003;75103;
F13000968101012026;38;13013;13213;0491614522
F15000171719052019;;15700;15153;0471404022
F85001546201052023;6;85240;85162;0251524518
F45000585501112025;132;45400;45147;0238863370
F37000273525092025;1;37400;37003;0247570012
F31001356001012023;51;31100;31555;0561442510
F54000450401052017;14;54580;54028;0382222303
F75001401101062016;2;75007;75107;0147348051
F24001256727062022;109;24420;24540;
F630012938;6;63500;63178;0473719669
F41000196001042020;27;41320;41044;0254981104
F43000178416122020;1;43700;43078;0471088346
F72001054501032026;1;72650;72198;0243253275
F59001650717072023;1;59169;59228;03 27 96 69 43
F54001538501082025;76;54350;54382;0382232874
F34079261301112020;17;34500;34032;0467311147
R10100000783133;1217;62100;62193;
F14000960601092023;1;14000;14118;0231823980
F69000870127101992;77;69300;69034;0478082195
F77000567618092024;39;77170;77127;0164067141
F48078285306012025;2;48300;48080;0466690009
F09000121501082025;1;09290;09181;
F97010986409112016;;97122;97103;
F75003638613082018;76;75020;75120;0140317545
R10100000006947;;13013;13055;
F310037361;8;31120;31433;0582281760
F13000914531122021;;13127;13117;0442896648
F75002790616122024;48;75016;75116;
F38001135301072022;;38210;38517;0476070028
R10100000333232;23;63000;63113;
F75002397001082022;24;75014;75114;
F270000417;22;27720;27445;0232277575
F130046378;93;13011;13211;
F630783348;;63330;63281;0473856364
F32000121701042023;35;32000;32013;0562050053
F310034533;11;31000;31555;0534561950
F780300109;1;78430;78350;0130821400
F80001199115042024;;80350;80533;
F31001256201082018;6;31400;31555;0952541315
F62001597401012020;3200;62840;62736;0321276150
F92001307515012024;54;92700;92025;
F97010859302122024;;97129;97115;
F13001269309012023;57;13009;13209;0491400442
F33005031101102019;1;33570;33342;0557741522
F94001000201082021;55;94240;94038;
F22001181101022022;1;22300;22113;0296376985
F70000236301062011;25;70000;70378;0384767721
F98050278501072023;;97670;97614;0269632790
F62001789701102024;99;62820;62907;0321371342
F88000402301072021;;88550;88358;0329369201
F33005296001082025;4;33370;33535;0557341849
F91000573514012019;;91790;91085;0160820596
F62001768101012025;1;62126;62894;0321320443
F06001284621052024;11;06600;06004;0493339386
F87001173101102024;45;87000;87085;0555016510
F76002068501012022;26;76000;76540;0235073597
F56002026501042022;97;56300;56178;0297250084
F21000735701012013;8;21150;21663;0380960413
F59002280201082024;;59120;59360;0320501517
F75002285701112019;69;75013;75113;0145804605
F18000352701042024;9;18350;18160;0248748056
R10000001541770;;59118;59636;
F55000113501042023;28;55000;55029;0329790348
F560004749;;56322;56121;0297649293
F350000139;4;35043;35238;0299857575
F38000710401072017;214;38100;38185;0476090740
F59001053406012025;18;59710;59034;0320323494
F17001401301122024;10;17000;17300;0546425190
F66078910801102022;19;66500;66149;0468960273
F930300553;35;93245;93072;0149717171
F75001719601052023;25;75010;75110;0142082272
F95001244301032025;200;95200;95585;0139906770
F900005240;2;90150;90060;
F15000080001042021;60;15000;15014;04 71 48 61 31
F670018290;4;67120;67080;0810156149
F21000600301072017;1;21190;21412;0380212226
F01000248301062025;24;01510;01022;0479873005
R10100000131354;4;85190;85003;
F330059346;28;33270;33167;0556168544
R10100000838175;348;34130;34154;
F29001264001012022;1;29590;29302;0298730120
F75001100918062018;130;75011;75111;0147001876
F79001104301072016;26;79000;79191;0549240155
F75002498601102023;203;75014;75114;
R10100000743836;2;63000;63113;
F67001168301112021;17;67200;67482;0388278177
F31001259630062021;35;31000;31555;
R10100000655031;26;69003;69383;
F88000308203062019;9;88230;88181;0329503020
F34079491601102017;1019;34000;34172;0467411394
F69001067301072020;405;69400;69115;0474680667
F59001180501072023;;59166;59098;03 20 23 52 67
R10100000202486;26;91100;91174;
F63000408329102018;1;63200;63108;04 73 97 24 08
F17001081301102024;10;17480;17093;0546476016
F86078979101072023;24;86180;86041;0549458903
F970115184;;97122;97103;0590869426
F22001212409122024;9;22600;22136;0296280442
F67000900031051989;18;67110;67340;0388090401
F06001501301112019;2;06300;06088;0493894248
F770021780;145;77127;77251;0182740404
F94001104201082020;2;94450;94044;0144686914
F34079439501052019;4;34080;34172;0467754752
F560030249;;56450;56251;
F75001034001102005;1;75004;75104;0142727559
F21000311701102018;51;21130;21038;0380374573
F06000634301032026;9;06260;06099;0493050007
F11079038301022020;19;11590;11116;0468334005
F92001694619052025;;92360;92048;0146311013
F370016818;94;37000;37261;
F13002397101112021;2;13130;13014;0442854033
F84000505201012022;10;84500;84019;0490301069
F310783063;;31059;31555;0561777833
F15000211131052021;13;15140;15219;0471687826
F160000311;;16500;16106;0545844000
R10100000546748;160;93700;93029;
F130809015;176;13375;13212;0491127400
F62000744313032025;36;62660;62126;0321651523
F92001514601072024;1;92130;92040;0146421616
R10100000668862;18;94000;94028;
F59003105001072018;4;59132;59601;0327597039
F72001112101112022;35;72650;72065;0642711883
F69002055701102018;71;69006;69386;0478243761
F800000226;;80600;80253;0322323333
F330060658;119;33500;33243;0536280280
F54001261421012019;76;54240;54280;0382222862
R10000001541803;4;14200;14327;
F60000737101022025;10;60880;60402;0344415905
F95001249201022019;1;95200;95585;0139860372
F78000574001072024;12;78170;78126;0139699566
F35002078001042017;11;35430;35070;0299584059
F47001032315102020;41;47200;47157;0553896606
F63000525401102021;109;63100;63113;04 73 24 08 61
F19000810201122021;175;19360;19063;0555740688
F36000190311082011;19;36000;36044;0254340189
F150003473;;15000;15014;0474487459
F33004544429062015;56;33150;33119;
F57001858002062022;173;57050;57463;0387303905
F59003198501042016;449;59118;59636;0320397161
R10100000760777;204;33860;33351;
F69001355201052024;3;69120;69256;0472830058
F42000689223102025;119;42000;42218;0477742338
F01000380412012018;;01170;01173;0450415404
F31001219031032021;40;31000;31555;0561210266
F680003514;2;68504;68112;0389747800
F95001149401092022;;95210;95555;
F87001381001072025;;87380;87146;
R10100000780676;20;91350;91286;0971533756
F63000895121022022;1;63910;63453;0473680034
F74000243101122023;38;74000;74010;04 50 45 90 99
F55000138201022026;13;55120;55117;0329874140
F67001143628062018;2;67000;67482;0388362813
F51001994601082023;56;51100;51454;0326473689
F74001121831122017;7;74600;74010;0450574102
F75002540501032024;6;75015;75115;0145543064
F92001312501092020;2;92700;92025;0142421798
F93000723221122015;;93390;93014;0143810131
F400780102;;40990;40279;0558912200
F060780723;28;06045;06088;0826307576
F06001487520022026;22;06300;06088;0493895610
F26000413010102022;30;26780;26085;
F71000656003032023;13;71600;71342;0374850084
R10100000083833;;27320;27378;
F33004039501022025;165;33160;33449;0556050605
F97046500115122025;1;97490;97411;0262281824
F07000390001022025;20;07300;07324;0475071610
F24001042101072020;1;24150;24223;0553610010
F92001809001092020;25;92000;92050;
F91001361401112025;56;91710;91649;
F33004662401102023;81;33170;33192;0556891313
F400015764;76;40130;40065;0533092929
F92001026101102023;105;92100;92012;0146202499
F64000681301072025;;64600;64024;0559422817
F330000340;201;33401;33522;0557123456
F35002076401102019;19;35400;35288;0299402057
R10000001538375;594;83400;83069;
F37000784101112023;21;37260;37257;0247262448
F76002115401092024;1;76000;76540;0235713351
F130052186;2;13011;13211;
F94001614001072023;17;94300;94080;0143280254
F85002100701112024;31;85130;85302;0251659405
F30000807501052021;16;30900;30189;0466645027
F01000275601092020;1;01300;01034;0479810019
F97010683702052022;;97110;97120;0590210832
F14000996001042006;13;14840;14221;0231723626
F35003937613122021;;35760;35278;
F93001662112062022;10;93420;93078;0148615134
F59001723215122024;2;59147;59266;0320902923
F30000737426122020;2;30000;30189;0466672037
F25001219231012022;1;25260;25394;0381931333
R10100000141668;;27310;27103;
F67000955405062023;22;67420;67421;0388977140
F78001117701102022;44;78130;78440;
F41000181201072025;37;41400;41151;0254321245
F16001020305122022;18;16100;16102;0545820372
F14000990301042022;42;14470;14191;0231374817
F56001782401122022;21;56440;56101;0297658247
F98050040904082008;;97640;97616;
R10100000774041;11;60330;60500;
F95000928202032026;5;95220;95306;
F75003398701122025;78;75018;75118;
F66078902524062024;20;66000;66136;0468344573
F30000444720032013;15;30220;30003;0466536130
F04000305515102023;;04150;04018;0492732109
F76001475301072021;21;76200;76217;0235821559
F590062568;14;59112;59011;
R10100000831319;36;37035;37261;
F70000197721102025;24;70400;70285;0384461592
F94001478006102021;20;94800;94076;
F170780662;26;17138;17291;0536288500
F460007974;772;46000;46042;
R10100000678282;26;75020;75120;
F97030658516012024;;97340;97357;
F29003343015062015;9;29200;29019;0298444757
F75003060308112021;42;75017;75117;0146270603
F600100671;51;60860;60590;0344846000
F75001749313032023;2;75010;75110;0170233728
F640780672;34;64250;64160;0559936800
F97020293310102022;;97200;97209;0596714826
F50001069901022025;32;50680;50110;0233561011
F130783475;8688;13007;13207;0496114747
F110004942;20;11100;11262;0468482352
R10100000744530;56;13009;13055;
F770019081;2;77600;77237;0161106323
F940022338;4;94500;94017;0185331300
F590780060;28;59490;59574;0327998888
F940300445;112;94320;94073;0145602828
F76002130301082025;20;76100;76540;0235730306
F30000616014022022;2;30128;30125;0466701806
F63000418222052012;133;63000;63113;0473910283
F98050110001062023;47;97650;97613;
F300780491;;30660;30123;0466359200
F110007424;1060;11010;11069;
F17001555601032025;11;17100;17415;0546930403
F19000890401092022;;19160;19148;
F62000861501012023;62;62700;62178;0321625021
F100010131;8;10600;10081;0970808938
F69001737101042016;52;69800;69290;0478905048
F95001144505072021;44;95350;95539;
F17001452630122023;13;17150;17312;0545686016
F93000945111012020;14;93190;93046;0143885922
F95000916701082024;54;95220;95306;0139974530
F93001198615102018;58;93160;93051;
F92001671401102025;22;92190;92048;0145341098
F25000346402112021;2;25000;25056;0381505479
F13002240302052016;1;13012;13212;0491493532
F90000123101052021;159;90000;90010;0384260087
F35002126701122021;7;35000;35238;0299381813
F18000292501032026;9;18250;18109;0248267059
F94000845101022021;36;94000;94028;0148981984
F69001647201052018;67;69330;69282;0478315464
F42000929201042023;3;42270;42275;0477930095
F89000376701102023;2;89000;89024;0386482660
F670014612;184;67000;67482;0388454700
F590061859;;59187;59170;
F75003365601032022;61;75018;75118;0146065710
F230782617;;23300;23143;0555896400
F830028759;;83400;83069;
F910300300;31;91330;91691;0169484813
F660780347;19;66340;66130;0468307474
F600110175;1;60000;60057;0344121515
F34079344701082023;1;34150;34114;0467576412
F59002023631102022;74;59620;59344;0327391878
F92000774715112025;210;92160;92002;
F62000811012072021;12;62200;62160;03 21 80 65 03
F62001429001112001;61;62680;62570;0321400101
F59001325601102022;33;59163;59153;03 27 40 08 99
F67001053705122025;16;67000;67482;0388361906
F95000843301072025;1;95140;95268;0139864195
F420017204;2;42300;42187;0472011136
F060029634;1;06100;06088;0492261515
F78001234001072023;50;78300;78498;0139650867
F18000301401122025;3;18160;18127;0248600561
F18000175201012020;2;18000;18033;0248200150
F400014544;4;40000;40192;0558462672
F64001037701022023;;64230;64374;0559771274
F49053371801022020;2;49620;49244;0241777679
F41000270302012023;;41100;41131;0254721121
F35002167115102013;25;35360;35184;0299065394
F92002066612052025;2;92310;92072;
F34079247201122019;220;34820;34014;0467596360
F970115424;31;97139;97101;0590471010
F91000988501122022;163;91160;91345;
F70000181101052022;17;70100;70279;0384650353
R10000000514186;103;33000;33063;
F42000382401102023;1;42700;42095;0477560442
F75001602401052010;51;75009;75109;0148783867
F60000433705012009;31;60000;60057;0344450120
F89000381701062024;22;89200;89025;0386341126
F290036227;;29500;29051;
F29001187301012025;17;29880;29077;0298256112
F62001124701022022;6;62740;62351;0321756517
F49053220715012026;128;49100;49007;0241343490
F38000933201112025;3;38610;38179;
F91000857204122006;2;91000;91228;0160780807
F59002642301052022;208;59194;59486;03 27 91 99 49
F21000528602092024;11;21000;21231;0380661038
F68001469308012024;2;68950;68267;0389818211
F74000751301022026;47;74100;74305;0450870909
F06001846201112023;13;06000;06088;0493882289
F17001588702052003;1;17350;17436;0546917135
F33003936301062024;59;33720;33030;
F260022538;59;26000;26362;
F33004454601112023;10;33820;33073;0557326897
R10100000781932;29;13010;13055;
F38000985201092023;74;38400;38421;0476519247
F93001932801042024;24;93220;93032;
F13003271701072021;7;13400;13005;0442031033
F91000586710112025;;91800;91097;0169005809
F75002230301032015;6;75013;75113;0143316884
F75002462201092025;106;75014;75114;
F13001264401112023;41;13005;13205;0491422944
F34079537601012023;;34610;34260;0467236042
F45000897408092003;181;45160;45232;0238764255
F93001433722082011;3;93200;93066;
F06001617708012024;28;06000;06088;0493852589
F59002298420122022;83;59720;59365;0327646939
F060780665;93;06150;06029;0493904921
F950039255;2;95300;95500;
F77001084101102024;22;77860;77382;0160048140
F06001839705052025;15;06300;06088;0493857342
F75002346718032024;29;75013;75113;
F93001000401072023;7;93100;93048;0142870005
F44001583216052023;168;44700;44114;0240766501
F93000470001062023;2;93300;93001;
F62001157701082025;37;62340;62397;0321352026
F38000773201112024;29;38240;38229;0476905139
R10100000526953;;51320;51099;
F72000912501052022;74;72100;72181;0243853530
F95001262502022026;21;95200;95585;
R10100000309814;10;95200;95585;
F15000153501012026;;15120;15134;04 71 49 20 12
F54001050101042025;13;54730;54234;0382268017
F92001093115122020;60;92100;92012;0146052590
F47001188304112019;;47360;47213;0553950224
F17001086201082022;15;17340;17094;0546560287
F77000594001032025;9;77580;77142;0164638031
F62001474629122025;4;62380;62613;0321397047
F89000621601082017;22;89340;89460;0386664253
F50001087101072021;2;50200;50147;0233451431
F92001642501102025;64;92240;92046;0142534517
F32000265218112024;;32810;32331;
R10000001531435;2;94380;94011;
F68001498201022024;3;68170;68278;0389541042
F01000520501072021;73;01280;01313;0450405766
F84001459102032026;170;84190;84136;0490658324
F59001221730112020;20;59400;59122;03 27 81 25 41
F92001286101082023;53;92700;92025;
F62001682401072023;11;62350;62770;0321275391
F38000313723082010;43;38490;38012;0476316163
R10100000573213;21;92120;92049;0144431100
F45000779406052019;19;45200;45208;0238850046
F72001042001072025;4;72540;72168;0243884004
F45001602701072013;14;45800;45284;0238866371
F49053382501102001;12;49124;49267;0241938730
F13002492017102016;3;13014;13214;0491982325
F06001599716062014;14;06000;06088;0493883683
F38000658501092014;21;38000;38185;0476442401
F39000317601062023;57;39000;39300;0384240029
F16001122701122015;2;16440;16236;0545679203
F66078906614092023;;66450;66144;0468541919
F94001058006022025;16;94200;94041;
F95000450701092025;9;95100;95018;0139826483
F670023332;13;67600;67462;0388929200
F59003085401042025;23;59200;59599;0320250781
F45001011101072009;289;45000;45234;0238532614
F92000956001022026;5;92100;92012;0146212708
F92001477601072021;12;92230;92036;
F050000090;3;05000;05061;0492401526
F72000951316062025;12;72100;72181;
F420014896;;42160;42005;0477556439
F84001445013062020;88;84300;84035;0490782104
F31001196020122014;191;31400;31555;0561203000
F74000676230092025;24;74910;74269;0450561668
F82000332501122025;22;82270;82131;
F06001473501032019;31;06300;06088;0493543563
F06001892601052008;57;06300;06088;0493890259
F56001594301072025;35;56580;56024;0297388132
F81000650201012026;2;81990;81218;0563541102
F97010708201122022;2;97150;97801;0590875168
F75002695731032023;119;75015;75115;0145778846
F34079473408091970;1045;34080;34172;0962352529
F97010860101012023;20;97170;97118;0590954021
F97010606803052010;13;97100;97105;0590812227
F97010335420082005;;97160;97117;0262232233
F75003055329091989;25;75017;75117;
F75001564615022008;19;75009;75109;0147420703
F75003117128021992;2;75017;75117;
F75001953107051993;26;75011;75111;
R10100000292314;79;14000;14543;
F75003348209061994;16;75018;75118;0142571720
F750300592;136;75015;75115;0140453764
F920000601;1;92501;92063;0141299000
F75001556231071997;10;75008;75108;0142271697
F77000766431082009;69;77440;77257;0160018898
F64000889201052013;12;64320;64132;0559274096
F93001647201082016;151;93250;93077;
F77000732607082007;54;77400;77243;
F65000353601012012;67;65000;65440;0562344346
F77001206023032021;29;77200;77468;
F77080937423121996;1;77122;77309;
F77000611201012017;296;77190;77152;
F77001011411042016;3;77330;77350;
F77001024722051995;9;77330;77350;0164401093
F77000524701032016;2;77160;77109;
F13002813701092020;2;13100;13001;0442200202
R10100000632323;75;75008;75108;
R10100000005164;;78310;78383;0139382360
F780140075;2;78250;78401;0130999600
F78000899103072019;;78430;78350;0139694626
F78001246431032006;;78300;78498;0139110005
F940300551;12;94408;94081;0182012468
F940300569;22;94400;94081;0182012468
F78001387601042024;140;78500;78586;0139131225
F91001301012061989;7;91770;91579;
F91000932323111990;48;91760;91315;
F75001150401112008;89;75005;75105;0143314144
F94001015018022013;70;94200;94041;
F910022235;;91280;91573;0160796620
F69001170531122019;;69650;69163;0478911416
F78001397505052025;2;78790;78591;
F92001903127011995;80;92350;92060;0147029823
F91000921601082013;39;91430;91312;
F92001604529081996;101;92300;92044;0147370386
F920711512;57;92290;92019;0141871164
F93001240601122025;9;93130;93053;0148458536
F93001365128032022;18;93230;93063;
F93001683701022026;150;93420;93078;0143836589
F95000472114102013;298;95100;95018;
F04000288305072023;49;04000;04070;0492321010
F93000502001072023;10;93600;93005;0148666015
F95001361501012026;1;95400;95680;0134199111
F44002627613072015;113;44250;44154;0240271843
F93001353725061998;1;93230;93063;0148450775
F93000817203052010;160;93700;93029;0148300195
F76001472008122016;7;76200;76217;0235841406
F94000817001112021;50;94600;94022;
F78001224101082024;34;78300;78498;
F95001119719041999;35;95300;95500;
F44001749901062008;58;44300;44109;0240497153
F95000643701012024;3;95660;95134;0134701080
F95001214601062012;5;95110;95582;0139807003
F95001274001072015;5;95200;95585;0139902155
F950000703;;95150;95607;0130406000
F91001159230122025;2;91120;91477;0160141066
F770000420;1;77310;77407;0160658282
F75003630301022013;85;75020;75120;0146366051
F93001059001012021;7;93100;93048;
F37000801315092008;2;37000;37261;0247052774
F76001815001022003;24;76620;76351;0235463416
F94001362601022018;10;94100;94068;0142838041
R10100000779009;2;92100;92012;
F77000569215062023;4;77120;77131;0164207452
F94000670315052011;2;94500;94017;0153881090
F93001327110052016;15;93310;93061;0143604015
F94001609010102005;18;94300;94080;
F310027438;18;31100;31555;0561487984
F95001211201022020;86;95110;95582;0139812053
F93001105102102001;124;93100;93048;0142870111
F75001193401122004;243;75005;75105;
F75003553701112023;132;75020;75120;0143734778
F77001580813012014;7;77100;77284;
F97030472131032021;28;97300;97302;0594301007
F77000577501102014;38;77120;77131;
F75001278302022004;48;75006;75106;0142602737
F76001751701072003;35;76600;76351;0235251874
F14000995218102010;2;14800;14220;0231882028
F13003814416102025;208;13440;13018;0490953484
F770016087;2;77130;77305;0160575300
F95000555330092016;14;95270;95056;0130357521
F930500012;28;93420;93078;0149366800
F77001074201122017;15;77160;77379;
F95001116301062008;1;95300;95500;0130301252
F580006724;10;58000;58194;
F91001441416092013;1;91170;91687;0169052830
F640019022;2;64420;64419;0559160940
F94000868301082003;25;94000;94028;0142074155
F92001833015032008;85;92200;92051;
F75003261722122014;105;75018;75118;
R10100000728178;23;77700;77018;
F92001826409012017;44;92200;92051;0146241559
F740000302;1;74164;74243;0450496500
F75002220401072013;30;75012;75112;
F91000593319032013;;91220;91103;0160850488
F75002547001042022;52;75015;75115;0145797501
F93001283601012022;54;93320;93057;
F59003296715062023;70;59117;59656;0320390350
F920031192;119;92230;92036;0147731741
F93001645601042005;71;93250;93077;
F92001839701092006;130;92200;92051;0146240317
F93001150729062016;321;93330;93050;
F66078931424042017;4;66250;66180;
F93000822206092010;11;93440;93030;0148371257
F93000600214112005;130;93150;93007;0148655117
F92001987401072006;2;92500;92063;0147511144
F93001680303042006;27;93420;93078;0143853750
F560027526;;56850;56036;
R10100000200198;9;92500;92063;
F92001304201082025;15;92700;92025;0142420620
F97020465715122022;90;97200;97209;
F97020481417111980;;97200;97209;0596750451
F97020520901012018;;97215;97221;0596680266
F08000833701011997;12;08300;08362;0324384501
F10000724401121997;22;10000;10387;0325730220
F51002131404042025;29;51100;51454;0326890376
F52000098501102006;61;52150;52064;0325324503
F52000152015022000;1;52500;52197;0325886295
F52000178501102005;17;52200;52269;0325870136
F02000498201082007;239;02510;02298;0323606042
F10000276501072015;14;10400;10298;0325214114
F10000309430122017;29;10120;10333;0325823109
F02001209201062019;33;02200;02805;0323531268
F02001078118031987;20;02100;02691;0323622446
F02000786001071997;21;02100;02420;0323085354
F15000158411072022;14;15300;15138;04 71 20 07 44
F60000490717121999;10;60100;60175;0344550587
F60000783502081991;;60138;60150;0344767969
F600014682;;60130;60581;
F950500017;;95510;95008;0134794403
F44001513901122008;;44240;44035;0240935106
F60000730601092020;4;60300;60047;0344542282
F24001238501052007;30;24200;24520;0553590121
F80001369001072020;11;80000;80021;0322913492
F800018616;4;80440;80131;0322808386
F02000197001092016;4;02320;02018;0323801033
F06001036001042019;45;06220;06155;0493641820
F24001210401102020;;24370;24432;0553297007
F60000667001041999;1096;60170;60119;0344769535
F60000420415122016;11;60510;60103;0344079010
F60000732202112024;126;60170;60537;0344750009
F02000680501042015;30;02500;02381;0323581885
F78000804125012021;7;78950;78263;0134870174
F600000152;34;60240;60143;0344495454
F950300202;3;95290;95313;0826968968
F86078689618092006;1;86330;86225;0549508067
F600109177;16;60200;60159;0344400877
F80000546401102003;6;80200;80034;0322856120
F80001466405042024;4;80290;80630;0322909623
F440054302;263;44430;44084;0251794120
F27002102501021998;5;27330;27431;0232305173
F44001508922022022;8;44850;44028;0240254227
F76001485201012022;32;76200;76217;0235841550
F76001353219071990;34;76340;76101;0235935016
F76001043902042002;;76520;76448;0232864080
F30000611112122022;13;30300;30117;0490962237
F76001960420031995;230;76960;76474;0235741159
F22001103501112018;23;22210;22039;0296267016
F25000380316051986;28;25000;25056;
F28000300501052007;24;28100;28134;0982565800
F56001587701011987;9;56700;56021;0297329578
F53003085703092018;550;53100;53147;0243000801
F31000714101062021;64;31660;31066;0561840478
F76001918201032015;46;76290;76447;0235301097
F560027450;;56530;56185;
R10100000050002;;50008;50502;
F78000869401022019;62;78440;78314;0130936313
F76001995001042007;28;76450;76490;0235278193
F76002213701102018;383;76510;76624;0235040266
R10100000211930;35;92100;92012;
F440049658;;44230;44190;0240805012
F760035709;1;76370;76414;0232909390
F95001342501102023;6;95450;95658;
F33004864601122024;8;33127;33273;0556214115
F38000965417032025;90;38430;38400;
F18000150515021988;;18350;18031;0248747011
F18000267719022008;25;18270;18083;0248566230
F18000170318091989;22;18000;18033;0248243809
F180011439;3;18380;18047;
F44001675601042017;2;44600;44184;02409109053
F180000333;;18300;18241;0248785200
